user,review,rating,app,word_count,is_spam_candidate,label,,,
Thảo Ngân Mai,"ứng dụng không vấn đề gì nhưng tiki chăm sóc khách hàng quá kém, mọi người đừng mua tiki nữa. giao hàng lâu sản phẩm lỗi đổi trả rất mất thời gian đợi liên hệ nhân viên hỗ trợ rất lâu, mà trả lời tin nhắn khách cũng lâu (nếu ko vì mình cần đổi hàng thì mình cũng ko đủ kiên nhẫn để ngồi đợi 30p) gửi đơn khiếu nại không giải quyết khách đợi nhân viên 30p, lâu quá nên chuyển tab làm việc, lúc quay lại thấy nói không thấy khách phản hồi rồi tắt luô 👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎",1,Tiki,100,TRUE,,,,
Liam mlem mlem,"cái choice hồi trước dùng tốt bây giờ tệ thật sự. giao lâu hơn cả shopee shop nước ngoài mà còn tự ý hủy đơn. chất lượng chat và liên hệ rất tệ luôn, không giải quyết được vấn đề. :))))",1,Lazada,41,TRUE,,,,
Mĩ Pó Giàng Thį,không hỗ trợ đổi sđt,1,Shopee,5,TRUE,,,,
4 2k,😞😞😞👎😠😠👎👎❌,1,Tiki,1,TRUE,other,,,
Bj Jd,app lon có sđt đàng hoàng cứ bắt phải lấy đt cũ quét qr hỏng mẹ r quét bằng lon à,1,Shopee,21,TRUE,,,,
Thủy Thu,để cái voucher thanh toán zalopay giảm 15k xong lúc ngta thanh toán zalopay xong xuôi hết rồi thì một lúc sau báo không hợp lệ hủy hàng rồi giam tiền người khác lại chưa thấy hoàn về. ủa chời hủy hàng ngta thì làm ơn trả tiền liền cho ngta còn săn blackfriday cái khác chứ. có nhiêu giam hết rồi lấy gì mua. chính sách bị ngáo ngơ à. không cho thanh toán trước thì cứ việc nói trước. bảo không hợp lệ khuyến mãi là cái gì ai mà biết mà sửa liền. rồi giam tiền 1 lúc mấy cái đơn hàng.,1,Tiki,105,TRUE,,,,
Nghèo Túng Ma,"bị hư điện thoại, có sđt mà phải xác minh gmail mới lấy lại tài khoản được cũng chịu.",1,Lazada,19,TRUE,,,,
Hằng Minh,💩💩💩,1,Shopee,1,TRUE,,,,
chiến Dương Minh,đặc 1 đơn 7 ngày không có cập nhật tình trạng giao hàng. k giao qua vận chuyển. liên hệ thì kêu chờ đi. còn k giao dc thì thôi k h trợ j cho kh hết. bỏ kh không h trợ lh j cho khách hàng hết,1,Lazada,48,TRUE,,,,
nam nguyễn hữu,xác thự robot bj lỗi kh xác thực đc số điện thoại,1,Shopee,12,TRUE,,,,
Phong Duong,"không lấy được xu từ live stream do báo vi phạm điều khoản ( đang yên đang lành báo vi phạm không lấy được xu dù không làm gì sai, mọi lần tương tác vẫn bình thường, liên hệ chuyên viên ko giải quyết được) hay giật, lag. nên thêm tính năng giao diện ""màn hình tối""",1,Shopee,57,TRUE,,,,
Trang Thu,"dịch vụ giao hàng của tiki tệ hơn trước rất nhiều, đơn hàng mình đặt trong dịch nên tiki báo là trễ 7-10 ngày so với thời gian dự kiến do dịch. nhưng sau đó, qua thời gian 7-10 ngày mình vẫn không nhận được thông tin gì về đơn hàng. khi mình liên hệ bộ phận chăm sóc khách hàng thì chỉ nhận được thông báo về việc đơn hàng đã chuyển qua bên vận chuyển mà không có thông tin gì thêm",1,Tiki,84,TRUE,,,,
Hanh Hanh,"bắt chúng thực sđt mãi, không mua được",1,Sendo,8,TRUE,,,,
Jinn Remix,chán!!,1,Tiki,1,TRUE,,,,
̈,tài khoản bị khóa sau khi vừa tạo. cả google hoặc sđt,1,Lazada,12,TRUE,,,,
binh tran,thề ko bao giờ dùng cái của nợ này nữa đã mấy lần mình mua hàng xong nó cộng toàn bộ tiền hàng cả tiền ship vậy mà đợi mãi ko thấy gửi lại cách đây hơn một tuần mình mua 10 đôi tréc thạch anh rời nó cũng cộng cả tiền ship và nói dự kiến đến ngày nọ ngày kia bạn nhận hàng cũng ko thấy đâu mình nhắn tin hỏi rất nhiều lần bảo có gửi ko để mua shop khác nó cũng câm như hến đến bây giờ vẫn ko thấy trả lời,1,Sendo,97,TRUE,,,,
Lê Nguyễn,"chưa bao giờ thấy cái app nào tệ như sendo. nt cho shop cũng không trả lời, nhắn tin sendo thì toàn auto rep, mail cũng k phản hồi, gọi thì cũng k ai nghe máy. đơn hàng đã thanh toán k giao cũng k hủy cũng k hoàn tiền cho khách. tính lừa đảo ha gì",1,Sendo,57,TRUE,,,,
Hằng Thuý,"quá tệ luôn đặt hàng thì cứ báo lỗi ko cho dùng mã giảm giá , mặc dù đã ko dùng mã giảm giá vẫn ko đặt được hàng , nói chung là tệ vl",1,Lazada,35,TRUE,,,,
Thanh Thien Nguyen,"lazada giờ đừng ai mua hàng nha, đổi trả hàng không được lazada vô trách nhiệm với khách hàng........",1,Lazada,19,TRUE,,,,
phong phạm,"liên hệ với mấy thằng shop bán đồ có tâm 1 chút, toàn shop treo đầu dê bán thịt chó ko, 1 món gần 300k😏😏😏",1,Shopee,25,TRUE,,,,
Thái,"trải nghiệm cực kì tệ,không nên tải ,khuyên thật lòng!!!!!!!!!!!!!!!!!!!!!",1,Shopee,10,TRUE,,,,
Loly Uyên My,"tôi đã từ bỏ lazada, vì tôi bỏ 326k để mua 3 sản phẩm, nhưng chỉ nhận được 1 sp trị giá 137k. lúc giao hàng tôi về quê nên ko trực tiếp nhận hàng, đến lúc thao tác hoàn tiền thì quá 7 ngày ko lấy lại được tiền. tìm mọi cách ko liên hệ được với nhân viên của lazada, bên shoppee thì còn có nhân viên tiếp khách, bên này ko có. tôi liên hệ với người bán cũng ko cho kết quả gì. mất tiền oan ức, tôi cảm thấy ứng dụng này ko an toàn, ko thể đảm bảo cho các giao dịch khác của tôi, nên đã xoá bỏ, quá ức",1,Lazada,117,TRUE,,,,
Vinh Hồ,"trả hàng,chỉ định nhân viên đến lấy, đúng họ tên sđt, mình mới giao hàng, bảo sao không bấm đã lấy hàng,ship bảo chưa dán mã đơn chưa bấm đc, về kho dán vào mới bấm,xong giờ thông báo lấy hàng không thành công, mất hàng của khách, báo lazada thì bảo tự giải quyết vs ship,lazada chỉ định người thì mới đưa hàng chứ,ko đúng đưa làm j, giờ ko bjk ship ăn hàng của mình hay lazada chỉ định người để ăn chặn hàng,xem như cho gói hàng đó cả dòng họ thằng lazada ăn dọng zô họng đi, nhớ cúng ôb già m trc",1,Lazada,107,TRUE,,,,
yen vuong,"quảng cáo hoài, bấm thoát ko đc, dụ nhấp, dụ bấm zô ứng dụng, quảng cáo lố thời gian, ít mã giảm giá",1,Lazada,23,TRUE,,,,
Fg Ff,tại sao shop ko giáo hàng cho tôi mà lại ghi đơn hàng đã giao😠😠😠😠😠😠😠😠😡😡😡😡😡😡 lừa đảo!!!!,1,Sendo,17,TRUE,,,,
Thùy Trang Tán,"đặt hàng 5 ngày vẫn đang xử lý. các thông tin trạng thái đơn hàng không rõ ràng. nhắn tin chờ nhân viên rep cực kì lâu. đã 15p trôi qua không trả lời được 1 tin. gửi mail yêu cầu giải quyết, gần 1 ngày không được phản hồi.",1,Tiki,50,TRUE,,,,
Nguyễn Hiền,tồi tệ. nhắm chừng không chăm sóc được khách hàng không hỗ trợ được khách hàng thì dẹp luôn hotline đi. chứ gì khách gọi lên 1 chục cuộc. tắt ngang hết cả 1 chục cuộc. quá trình lằng nhằng,1,Tiki,40,TRUE,,,,
Trần Thanh Hòa,"quá tệ, đơn hàng giao không đúng hẹn. liên hệ thì không trả lời,",1,Sendo,14,TRUE,,,,
Dương Nguyễn văn,.tốt,1,Lazada,1,TRUE,,,,
Huynh Hien,thanh toán trước chưa giao hàng đã báo giao hàng thành công . liên hệ chăm sóc khách hàng thì toàn trả lời tự động. xong tiền trong tài khoản bị trừ cả 3k 1phut . làm ăn chán quá ko có tổng đài chăm sóc khách hàng,1,Sendo,48,TRUE,,,,
Da9 Huynhthanh,😡🤬,1,Tiki,1,TRUE,,,,
Vu Phung,"khi mua hàng, yêu cầu đăng ký thông tin xuất hóa đơn chỉn chu. nhận hàng đã lâu, không thấy hóa đơn. mình liên hệ qua ""trò chuyện cùng tiki"" thì nhận được những tin nhắn trả lời tự động vô hồn.",1,Tiki,42,TRUE,,,,
Ngọc Khánh,giao hàng quá chậm. không phản hồi khi khách nhắn tin.,1,Tiki,11,TRUE,,,,
Hoàng Ngọc Nguyễn,"mất oan hơn 200k mình đặt đơn đầu tiên, chờ người ta đóng gói gửi đơn vị vận chuyển cả tuần cuối cùng là bảo ko có, mà rõ đã thanh toán trc xong app tự chuyển số tiền cũ thành mã giảm giá, mình đặt lại đơn khác thì giảm còn 30k,cũng thanh toán trc luôn, mà đơn sau này cũng như đơn đầu,nhưng chỉ hoàn 30k là sao",1,Lazada,70,TRUE,,,,
Thịnh Dương,"đặt hàng 4 hôm ko nhận đc hàng đã vậy ko thèm giao cho khách mà tự nhiên hiện hoàn trả hàng về người bán. đặt 5 đơn thì giao đc nửa đường r del giao hàng nữa , 2 ngày ko thèm cập nhật đơn hàng kiểu thấy ngta có nhiều mã giảm giá quá rồi hủy đơn ko thèm giao cho người mới .",1,Shopee,66,TRUE,,,,
Haruno Yui,"đặt hàng là 5 vòng, shop chỉ giao 4 cái nhưng giá tiền vẫn là 5 vòng. nhắn tin hỏi shop và tiki thì hơn mấy tháng chả thấy phản hồi hoàn tiền hay xin lỗi, tệ hại!",1,Tiki,38,TRUE,,,,
Thị Vy Yến Chu,tệ 😒,1,Shopee,2,TRUE,,,,
Anh Nguyễn Đức,"tự dưng không có mã giảm giá để mua hàng, đã nahwsn cskh nhưng không hỗ trợ",1,Lazada,17,TRUE,,,,
Loan Lê,"giao hàng thiếu ý thức chưa gọi điện nhắn tin đã hủy đơn của khánh, nhiều đơn thì ko đặt đc",1,Shopee,21,TRUE,,,,
Nhiên Nguyễn An,áp mã giảm giá toàn lỗi,1,Lazada,6,TRUE,,,,
Ars K,mua hàng 2 tháng chưa giao tới. không thể liên hệ với shop (mặc dù là shop của chính tiki),1,Tiki,20,TRUE,,,,
Duy Vinh Nguyễn,"những đơn hàng mua thanh toán trước nếu gặp sự cố về hàng hóa, trả hàng, shop giao thiếu ... lazada báo đã hoàn tiền nhưng thực chất không có hoàn. cả tháng sau kiểm tra thì mới phát hiện là tiền không được hoàn, liên hệ trung tâm hỗ trợ thì các nhân viên tổng đài nói chuyện thái độ rất kém, và kiểu như đợi đi, khi nào có thông tin sẽ báo, khách hàng ko có nghĩa lý gì.",1,Lazada,82,TRUE,,,,
Tân Đinh Nhật,sao nhiều năm trải nghiệm tôi thật sự thất vọng về lazada dịch vụ rất tệ toàn những shop lừa đảo. đăng hàng như vậy mà nhận hàng lại khác. nhắn tin nhờ hỗ trợ nhưng chỉ nhận được không muốn giải quyết. lazada mặc kệ người dùng chỉ nói tốt cho shop lừa đảo. từ ngày hôm nay tôi sẽ đăng xuất khỏi lazada. mọi người nên cẩn thận khi dùng lazada. tốt nhất là dùng trang mua sắm khác để trải nghiệm tốt hơn. còn lazada thì chỉ coi khác hàng bằng không. sẽ không được hỗ trợ gì đâu. nên cẩn thận với lazada,1,Lazada,107,TRUE,,,,
Trà Thanh,"tiki bây giờ làm ăn chậm trễ quá, đặc đơn hàng hơn cả tháng tr chả thấy giao muốn liên hệ hỏi shop hay phản hồi cũng ko có cách liên hệ :)))",1,Tiki,33,TRUE,,,,
Ngọc Quý,"cho mã giảm giá nhưng sử dụng đặt hàng thì lại bị hủy, rất rất tệ.",1,Shopee,16,TRUE,,,,
hung dang,qua bất mãn lazada giao hàng ngày càng chán đơn hàng về đến nơi mà giam đơn 3-4 ngày mới giao liên hệ thì đổ lỗi do cúp điện này nọ mà cúp điện gì mà 3-4 ngày trong khi vẫn giao hàng ngay kế nhà mà đơn của tôi thì lai không giao,1,Lazada,54,TRUE,,,,
chun mai,"nhờ gỡ khóa vĩnh viễn số điện thoại mà nhân viên trả lời hời hợt chung chung. giờ chính người dùng không biết lí do đằng sau tại sao bị khóa cũng chả thèm trả lời. làm ăn kiểu vậy à? rồi đặt hàng kiểu gì, số điện thoại chỉ có 1 cái duy nhất rồi đòi thêm cái nữa đâu ra. tốn tiền mua số mới chắc😀 mắc cười. hỗ trợ còn chả đến nơi đến chốn, tệ hại vô cùng.",1,Shopee,82,TRUE,,,,
Huong Vi,"tự hủy đơn của khách xong hỏi thì kêu tại khách bất chính , tại shop không uy tín , tại shop không đưa hàng trong khi tôi đặt ở ""nhà xuất bản kim đồng"" mấy quyển truyện là không an toàn dữ rồi đó hả???????? 1 sao không nói nhiều các shop đều thân thiện còn app thì lỗi tè le",1,Shopee,62,TRUE,,,,
Long Bùi,đang dùng tự nhiên cắt hết mã giảm giá với mã vẫn chuyển luôn. liên hệ cskh thì bảo để báo lai xong im ru luôn. chắc qua app khác thôi chứ xài gì nữa,1,Lazada,35,TRUE,,,,
Diệu Diệu,k nhận đc mã giảm giá 100k nhưg tớ k đặt j cả,1,Shopee,13,TRUE,,,,
Loan Trần,"mua 1 sản phẩm bị lỗi. yêu cầu hỗ trợ. lúc đầu làm rần rần nhiệt tính lắm, yêu cầu lại mh quay clip và chụp hinhg đóng gói, giúp mh liên hệ ng thu hồi sp lỗi, nhưng cả 10 ngày sau cũng không ai đến lấy và lâu hơn nữa cũng chưa ai xuất hiện. ghim.",1,Tiki,58,TRUE,,,,
Ariel Nguyen,"không có nhiều mã giảm dù đặt đơn giá trị lớn, shipper giao hỏa tốc nhưng không nhắn tin hay gọi điện báo trước khi giao hàng, làm khách hàng không sắp xếp kịp để nhận hàng, giao hàng cho khách mà như chạy giặc",1,Tiki,45,TRUE,,,,
Nguyễn Hồng Ánh,app như dở mã giảm giá như điên,1,Tiki,8,TRUE,,,,
Nhươi Lò,tại sao lại khóa thanh toán khi nhận hàng????????????,1,Lazada,9,TRUE,,,,
Thành Lê Đình,"app loằng ngoằng,rối rắm,nên học theo các app lazada,sendo hay shoppy,rất đơn giản và dể sữ dụng.đã vậy,cùng một loại sản phẩm mặt hàng giống nhau mà bên lazada bán có 145k,ship có 20k,đã đc vouher giảm 15k, nhà bán hàng còn giảm tiếp 15k,cộng với đc giảm 5k xu tích lũy nữa...(lazada còn có nhiều sản phẩm mua bằng mo mo và zalo cũng đc giảm 20 - 30k nữa)....còn bên tiki giá bán thì 149k,phí ship 40k ,chỉ đc giảm 20k khi mua bằng zalo...khiếp tốt nhất là đăng xuất,xóa app ngay và luôn...",1,Tiki,96,TRUE,,,,
Đặng Thị Thùy Linh,"2023 là lúc mình sử dụng lazada khi đó thì vẫn sài ok nha đến 2024 với năm nay là tui thấy nó cứ lừa đảo, lazada nên kiểm tra các shop lừa tiền ko cho kiểm duyệt để đem lại an toàn sản phẩm cho khách hàng với lại lazada có nhiều lúc shop hủy đơn vô lí cực kì. quá tệ!!!!!!!",1,Lazada,63,TRUE,,,,
Van Nguyen,"thao tác phức tạp, mã giảm giá thì cực kì ít(có thể là ko có), ko bảo vệ ng tiêu dùng, thua xa shoppee",1,Lazada,24,TRUE,,,,
Tuyết Lê Thị,tại sao ko được đồng ý số điện thoại,1,Shopee,9,TRUE,,,,
UnrealCys,không lấy được mã giảm giá và mã freeship ở một số tài khoản,1,Lazada,14,TRUE,,,,
Bảo,"đặt hàng từ 2/8 tới giờ vẫn chưa giao. liên hệ 3,4 lần thì trả lời 1 cách hời hợt giống nhau hết,cứ bắt đợi, lý do dịch này nọ. trong khi đó đặt shopee sau thời gian đặt trên tiki mà khoảng 3 ngày họ giao rồi. chán cách làm ăn, hông có lần sau nửa đâu.",1,Tiki,58,TRUE,,,,
Toàn Thắng Lê,không làm gì cũng cr01 liên hệ cskh thì nhân viên cũng ù ù cạc cạc chẳng biết cái gì thậm chí cskh gọi thẳng cho khách bảo không xử lý được đừng khiếu nại nữa???,1,Lazada,36,TRUE,,,,
Vv Tf,"không cho áp mã giảm giá, chịu luôn",1,Lazada,8,TRUE,,,,
Thùy Dương Huỳnh,quá tệ bán hàng đắc hơn cả shoppe nhiều còn ko dùng được mã giảm giá nên tải shoppe hơn,1,Sendo,20,TRUE,,,,
Van dung Nguyen,hệ thống đăng nhập phức tạp không cần thiết.thấy hàng nhưng không mua được vì luôn đòi xác thực số điện thoại.,1,Sendo,22,TRUE,,,,
Giang,ko đăng nhập số điện thoại đc,1,Shopee,7,TRUE,,,,
huynh nhu,mua hàng gần cả tuần vẫn chưa thấy shipper điện hay giao. lên app thì báo giao không thành công đến 3 lần. liên hệ với tiki thì trả lời chả có liên quan gì luôn. liên hệ bên người bán cũng không có phản hồi. mua để mặc tết mà giờ chưa giao mà mốt đã làm tết rồi. mằn ăn gì mà kì cục. yêu cầu hủy đơn thì bảo sẽ phản hồi sao 24-48h qua 48h chưa phản hồi con mẹ gì hết. mọi người không nên sử dụng app nha.,1,Tiki,94,TRUE,,,,
