user,review,rating,app,word_count,label,review_original
Văn Tiếnn Huỳnh,"đặt hàng mà không giao, còn lúc đặt hàng áp mã voucher vào thì chặn sđt, nói chung là quá mệt và lằn nhằn",1.0,Shopee,24,negative,"đặt hàng mà không giao, còn lúc đặt hàng áp mã voucher vào thì chặn sđt, nói chung là quá mệt và lằn nhằn"
Hoàng khang Nguyễn,quảng cáo trên các ứng dụng khác quá nhiều,1.0,Shopee,9,negative,quảng cáo trên các ứng dụng khác quá nhiều
Đua Do,phải đăng ký nhiều thứ,2.0,Shopee,5,negative,phải đăng ký nhiều thứ
Tui Bui,người ta muấn mua bắt đăng nhập mà rõ là đăng nhập rồi,3.0,Shopee,13,negative,người ta muấn mua bắt đăng nhập mà rõ là đăng nhập rồi
Luyen Nguyen,sản phẩm mua rất ổn. giá hợp lý,5.0,Shopee,8,positive,sản phẩm mua rất ok. giá hợp lý
Cu con,tao đặt hàng mà ứng dụng tự hủy đơn của tao?,1.0,Shopee,10,negative,t đặt hàng mà app tự hủy đơn của t??
Miền Cát Trắng,áp cứ hiện quảng cáo lên máy bắt người dùng phải vào ap tắt không được là sao,2.0,Shopee,18,negative,áp cứ hiện quảng cáo lên máy bắt người dùng phải vào ap tắt không được là sao
Bap Nguyen,trải nghiệm tốt giá hợp lý nhiều sự lựa chọn tốt,5.0,Shopee,11,positive,trải nghiệm tốt giá hợp lý nhiều sự lựa chọn tốt
Quoc Le,bán hàng giả hàng kém chất lượng giỏi không có mua sắm gì trên cửa hàng ê shopee đâu,1.0,Shopee,18,negative,bán hàng giả hàng kém chất lượng giỏi không có mua sắm gì trên shop ê shopee đâu
Mai Linh Nham,"shopee trả lại cho tôi 119k đi, tự nhiên trừ tiền ở tài khoản của tôi, tôi đã gọi nhân viên cũng thấy rồi mà không thấy trả lại",2.0,Shopee,28,negative,"shopee trả lại cho tôi 119k đi, tự nhiên trừ tiền ở tk của tôi, tôi đã gọi nhân viên cũng thấy rồi mà ko thấy trả lại"
Công Nguyễn,tao cần giao hàng đúng ngày chứ không cần voucher 15k free giao hàng,1.0,Shopee,13,negative,t cần giao hàng đúng ngày chứ ko cần voucher 15k free ship
la hang,d trên mực nước mắt dd,3.0,Shopee,6,neutral,d trên mực nước mắt dd
Dũng Phạm Tuấn,"tiện ích, hiệu quả, tốt cho người dùng",5.0,Shopee,8,positive,"tiện ích, hiệu quả, tốt cho người dùng"
Văn Hiên,sàn quét sản phẩm theo kiểu tự tay bóp cổ...sàn quét sản phẩm hàng giả hàng nhái rất vớ vẩn... đầy đủ những quy định đăng bán thì chỉ có nhà sản xuất mới có...bán tạp hoá thì moi làm sao được giấy kiểm nghiệm chứng nhận sản phẩm...sản phẩm có hoá đơn giá trị gia tăng chứng mình nguồn gốc mà chỉnh sửa bổ sung thì không được vẫn cho là hàng giả hàng nhái...,1.0,Shopee,76,negative,sàn quét sản phẩm theo kiểu tự tay bóp cổ...sàn quét sản phẩm hàng giả hàng nhái rất vớ vẩn... đầy đủ những quy định đăng bán thì chỉ có nhà sản xuất mới có...bán tạp hoá thì moi làm sao được giấy kiểm nghiệm chứng nhận sản phẩm...sản phẩm có hoá đơn giá trị gia tăng chứng mình nguồn gốc mà chỉnh sửa bổ sung thì không được vẫn cho là hàng giả hàng nhái..
Hà Quang,dịch vụ tồi tệ.shopee chắc sắp phá sản tại việt nam,1.0,Shopee,11,negative,dịch vụ tồi tệ.shopee chắc sắp phá sản tại việt nam
Nhi Minh,"không nhận được hàng, bên shopee không xử lý cho mình luôn",1.0,Shopee,12,negative,"không nhận được hàng, bên shopee không xử lý cho mình luôn"
Quang Le,mua hàng ơi shopee thất vọng hoàn đơn hàng khó khăn bắt làm đủ thứ mà không hoàn hàng được tui khuyên mọi người hôm qua tiktok là ổn nhất mua hàng nhanh đổi hàng cũng nhanh,1.0,Shopee,35,negative,mua hàng ơi shopee chán hoàn đơn hàng khó khăn bắt làm đủ thứ mà k hoàn hàng được tui khuyên mọi người qua tiktok là ok nhất mua hàng nhanh đổi hàng cũng nhanh
lili love,có nhiều hàng mua về nhưng không được như quảng cáo,4.0,Shopee,11,negative,có nhiều hàng mua về nhưng ko đc như quảng cáo
Nhiminh Nguyen,không thích vì hay quảng cáo sài sự thật,1.0,Shopee,9,negative,không thích vì hay quảng cáo sài sự thật
Thanh Trang Trần,giao hàng lâu gói hàng thì như bãi skibidi của người ta lúc giao sai muốn đổi thì làm này làm kia tùm lung đến lúc xong rồi thì không cho đổi,1.0,Shopee,32,negative,giao hàng lâu gói hàng thì như bãi skibidi của người ta lúc giao sai muốn đổi thì làm này làm kia tùm lung đến lúc xong rồi thì ko cho đổi
Thanh Nguyen,máy nhận hoạt động tốt còn sik đóng gói cẩn thận mới mua được 2 ngày,5.0,Shopee,16,neutral,máy nhận hoạt động tốt còn sik đóng gói cẩn thận mới mua đc 2 ngày
Thanh Trang Trần,hàng sai mẫu không thể trả lại giá thì mắc còn hơn trên tiktok cửa hàng nữa,1.0,Shopee,16,negative,hàng sai mẫu không thể trả lại giá thì mắc còn hơn trên tiktok shop nữa
Truong Long,"shoppee tự ý hủy đơn hàng. không liên hệ cho người mua mà tự ý hoàn trả hàng cho người gửi nhân viên kiệt và quản lý chăm sóc khách hàng tổng đài liên hệ đến tôi làm việc hôm qua loa vào ngày 10 03 2026. quá tồi tệ cho 1 ứng dụng, 1 sàn giao dịch trực tuyến tệ hại. tôi có đầy đủ bằng chứng cho việc này",1.0,Shopee,65,negative,"shoppee tự ý hủy đơn hàng. không liên hệ cho người mua mà tự ý hoàn trả hàng cho người gửi nhân viên kiệt và quản lý cskh tổng đài liên hệ đến tôi làm việc qua loa vào ngày 10/03/2026. quá tồi tệ cho 1 ứng dụng, 1 sàn giao dịch trực tuyến tệ hại. tôi có đầy đủ bằng chứng cho việc này"
Hieu Nguyen,"quản lý bằng ai ngu hết sức, mình mua cái card vga cũ xong hỏi cửa hàng bảo hành bao lâu, thì thấy được coa 1 tháng nên mình hủy đi mua mới ở cửa hàng khác thì bị khóa tài khoản do lạm dụng mã km?",1.0,Shopee,44,negative,"quản lý bằng ai ngu hết sức, mình mua cái card vga cũ xong hỏi shop bảo hành bao lâu, thì thấy đc coa 1 tháng nên mình hủy đi mua mới ở shop khác thì bị khóa tk do lạm dụng mã km??"
Thân Trần,"hiện đặt hàng đã thành công nhưng ra thì lại thấy đơn đã hủy,đặt cái gì cũng vậy không được",1.0,Shopee,20,negative,"hiện đặt hàng đã thành công nhưng ra thì lại thấy đơn đã hủy,đặt cái gì cũng vậy không được"
Nhi Le,"thông tin không được bảo mật, mà cửa hàng bán hàng gắn camera quay khách, khiếu nại thế nào đây shopee ơii",1.0,Shopee,21,negative,"thông tin không được bảo mật, mà shop bán hàng gắn camera quay khách, khiếu nại thế nào đây shopee ơiiiiii"
Xuan vu like roblox,"dùng số điện thoại đang dùng mà shopee không nhận,bên tiktok vẫn nhận bình thường có mỗi shopee là không",2.0,Shopee,17,negative,"dùng sdt đang dùng mak shopee ko nhận,bên tiktok vẫn nhận bth cs mỗi shopee là ko🙃"
Phong Mai,đặt đơn hàng 1 triệu mất tiền xong báo lỗi chịu,1.0,Shopee,11,negative,đặt đơn hàng 1 triệu mất tiền xong báo lỗi chịu
Hoàng Phương Hằng Trần,"sao vậy ạ cứ giao không được là hủy ạ? rồi đã ghi ghi chú rồi sao cứ phải làm cho ngược bằng được vậy nhất là người giao hàng đã dặn ko hạn chế giao vào lúc 10h, 11h rồi mà vẫn cứ giao thì ai mà nhận hàng được?",1.0,Shopee,48,negative,"sao vậy ạ cứ giao ko đc là hủy ạ? rồi đã ghi ghi chú rồi sao cứ phải làm cho ngược bằng đc vậy nhất là shipper đã dặn ko(hạn chế) giao vào lúc 10h, 11h rồi mà vẫn cứ giao thì ai mà nhận hàng đc?"
Vũ Hải,vào ứng dụng nào cũng quảng cáo xong bắt vào ứng dụng mà lúc vào thì lagg thôi rôi nhiều lần như vậy điện thoại giảm hiệu năng tức giận,1.0,Shopee,26,negative,vào app nào cx qc xong bắt vào app mà lúc vào thì lagg thôi rôi nhiều lần như vậy điện thoại giảm hiệu năng 😡
Manjirou Sano,"hàng vận chuyển chậm, chăm sóc khách hàng kêu là làm việc hết công suất nhưng vẫn không thấy hàng đâu đánh gia 1 sao cho chất lượng",1.0,Shopee,28,negative,"hàng vận chuyển chậm, chăm sóc khách hàng kêu là làm việc hết công suất nhưng vẫn ko thấy hàng đâu đánh gia 1 sao cho chất lượng"
Thuy Bui,hmm quảng cáo ít thôi,1.0,Shopee,5,negative,hmm quảng cáo ít thôi
AL Hồ,rõ ràng tôi đã dùng số điện thoại mới mà vẫn hủy đơn của tôi,1.0,Shopee,13,negative,rõ ràng tôi đã dùng sdt mới mà vẫn hủy đơn của tôi
Ngọc Trang,"shopee riết muốn trả hàng cũng không chịu đến lấy, đặt lần 1 đợi cả tuần không người giao hàng nào đến lấy hàng trả, tự hủy đơn khiếu nại, đặt lại lần 2 cũng vậy không ai đến lấy, bắt cầm ra bưu cục, ai mà rảnh, nhắn tin thì toàn cho bot trả lời không, riết quá xem thường khách hàng, thôi thì 1 sao nhé, nhắm nuốt tiền được thì cứ nuốt",1.0,Shopee,73,negative,"shopee riết muốn trả hàng cũng không chịu đến lấy, đặt lần 1 đợi cả tuần ko shipper nào đến lấy hàng trả, tự hủy đơn khiếu nại, đặt lại lần 2 cũng vậy không ai đến lấy, bắt cầm ra bưu cục, ai mà rảnh, nhắn tin thì toàn cho bot trả lời không, riết quá xem thường khách hàng, thôi thì 1 sao nhé, nhắm nuốt tiền được thì cứ nuốt"
Chương Nguyễn,trả hàng hoàn tiền không gửi được sạo lon,3.0,Shopee,9,negative,trả hàng hoàn tiền không gửi được sạo lon
Xuân Hảo Lê,"mua hàng thì ổn đổi trả trực tiếp với chủ cửa hàng thì nhanh, chờ shopee xử lý thì cực lỳ lâu có khi quá hạn mà vẫn không ai lấy hàng, không thường xuyên kiểm tra quá trình đổi trả thì tiền mất mà đồ chẳng sử dụng được shoppe giở toàn sử dụng ai, lúc trước gọi còn có nhân viên hỗ trợ, giờ gọi điện làm việc trực tiếp cũng không được luôn",4.0,Shopee,75,neutral,"mua hàng thì ok đổi trả trực tiếp với chủ shop thì nhanh, chờ shopee xử lý thì cực lỳ lâu có khi quá hạn mà vẫn không ai lấy hàng, không thường xuyên kiểm tra quá trình đổi trả thì tiền mất mà đồ chẳng sử dụng được shoppe giở toàn sử dụng ai, lúc trước gọi còn có nhân viên hỗ trợ, giờ gọi điện làm việc trực tiếp cũng không được luôn"
Do Hoang Ha,video có load được rất tệ đâu mà cứ tự đưa vào khi khởi động vậy?!,1.0,Shopee,15,negative,video có load được deo đâu mà cứ tự đưa vào khi khởi động vậy?!
Thu Hà Ngô,"shipping hủy đơn vô cớ, đơn toàn bị hoàn về",1.0,Shopee,10,negative,"shipping hủy đơn vô cớ, đơn toàn bị hoàn về"
Chill Zen,giao hàng quá chậm mọi người đừng mua hàng trên ứng dụng này nữa,1.0,Shopee,12,negative,giao hàng quá chậm mn đừng mua hàng trên app này nx
Phạm thanh hoà,ứng dụng shoppe mua hàng không làm tôi thất vọng. quá tuyệt 10 điểm,5.0,Shopee,14,positive,ứng dụng shoppe mua hàng không làm tôi thất vọng. quá tuyệt 10 điểm
Hải Quân,sau tết hiều đơn hàng không được giao cũng không báo lại,1.0,Shopee,12,negative,sau tết hiều đơn hàng không được giao cũng không báo lại
Piece One,tệ áp hủy cần đơn bắc buột thêm tài khoản ngân hàng tệ,1.0,Shopee,12,negative,tệ áp hủy cần đơn bắc buột thêm tk ngân hàng tệ
TRANG Tran,có nhiều sản phẫm nhìn rất thích nhưng cài đặt rồi mà vô mua không được,5.0,Shopee,16,neutral,có nhiều sản phẫm nhìn rất thích nhưng cài đặt rồi mà vô mua ko đc
J2saigon,như con rất tệ. treo máy hoài. cái gì cũng theo dõi làm nặng máy. mong có ngày tụi mày bị phạt như zalo và tiktok. nghĩ sao mà thu thập thông tin căn cước ? .,1.0,Shopee,36,negative,như con cak. treo máy hoài. cái gì cũng theo dõi làm nặng máy. mong có ngày tụi mày bị phạt như zalo và tiktok. nghĩ sao mà thu thập thông tin căn cước ??? .
Huy nhat,không thay đổi được phương thức vận chuyển bắt thanh toán hôm qua áp ngân hàng,1.0,Shopee,15,negative,không thay đổi dc phương thức vận chuyển bắt thanh toán qua áp ngân hàng
Bích Liễu Trần,"khoai ngọt, đúng như hình",5.0,Shopee,5,positive,"khoai ngọt, đúng như hình"
An Phun vẫn an,chuyển hàng lâu không ứng ngày,1.0,Shopee,6,negative,chuyển hàng lâu không ₫ứng ngày
Linh Bui,shopee nhiều mặc hàng lựa chọn bị cái đổi trả liên hệ mệt nếu ở mấy khu ít shiper lấy hàng,3.0,Shopee,21,neutral,shopee nhiều mặc hàng lựa chọn bị cái đổi trả liên hệ mệt nếu ở mấy khu ít shiper lấy hàng
Xuân Nguyễn,"vận chuyển kiểu gì 3 ngày vẫn chưa thấy lấy hàng vận chuyển , thất vọng thật chứ , đã vậy 2 đơn trước giao trễ mấy ngày riết thất vọng tức giận",2.0,Shopee,30,negative,"vận chuyển kiểu gì 3 ngày vẫn chưa thấy lấy hàng vận chuyển , chán thật chứ , đã vậy 2 đơn trước giao trễ mấy ngày riết nản 😡"
Vùi Minh,"giao hàng ổn, giao đồ ăn siêu chậm",2.0,Shopee,8,neutral,"giao hàng ok, giao đồ ăn siêu chậm"
Quang,khách hàng làm gì cũng bị f02,1.0,Shopee,6,negative,kh làm gì cũng bị f02
Tái Đinh,mình không hài lòng vì nó không đặt hàng được,1.0,Shopee,10,negative,mình ko hài lòng vì nó không đặt hàng được
Thanh Huyền Lê,cho tôi rất nhiều mã giảm giá và rất tệ hời,5.0,Shopee,10,neutral,cho tôi rất nhiều mã giảm giá và dell hời
Hà,mua sắm trên shopee lúc nào cũng tuyệt vời ạ. cảm ơn shopee nhé !,5.0,Shopee,15,positive,mua sắm trên shopee lúc nào cũng tuyệt vời ạ. cảm ơn shopee nhé !!!
